dteday,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,casual,registered
18/11/2012,11,3,0,0,0,2,0.3,0.303,9,37
18/11/2012,11,4,0,0,0,2,0.3,0.2879,4,8
18/11/2012,11,5,0,0,0,1,0.28,0.2879,5,7
18/11/2012,11,6,0,0,0,1,0.28,0.2727,2,13
18/11/2012,11,7,0,0,0,1,0.28,0.2727,3,39
18/11/2012,11,8,0,0,0,1,0.3,0.2879,19,100
18/11/2012,11,9,0,0,0,1,0.32,0.303,49,155
18/11/2012,11,10,0,0,0,1,0.34,0.303,79,250
18/11/2012,11,11,0,0,0,1,0.38,0.3939,92,267
18/11/2012,11,12,0,0,0,1,0.4,0.4091,101,341
18/11/2012,11,13,0,0,0,1,0.4,0.4091,113,334
18/11/2012,11,14,0,0,0,1,0.4,0.4091,125,303
18/11/2012,11,15,0,0,0,1,0.42,0.4242,89,318
18/11/2012,11,16,0,0,0,2,0.4,0.4091,59,313
18/11/2012,11,17,0,0,0,2,0.38,0.3939,48,232
18/11/2012,11,18,0,0,0,1,0.36,0.3485,36,240
18/11/2012,11,19,0,0,0,1,0.36,0.3485,16,194
18/11/2012,11,20,0,0,0,1,0.36,0.3485,9,120
18/11/2012,11,21,0,0,0,1,0.36,0.3333,17,93
18/11/2012,11,22,0,0,0,2,0.36,0.3333,8,66
18/11/2012,11,23,0,0,0,1,0.36,0.3485,6,53
19/11/2012,11,0,0,1,1,1,0.36,0.3485,5,22
19/11/2012,11,1,0,1,1,2,0.36,0.3485,0,19
19/11/2012,11,2,0,1,1,2,0.36,0.3333,0,5
19/11/2012,11,3,0,1,1,2,0.36,0.3485,0,2
19/11/2012,11,4,0,1,1,2,0.36,0.3485,1,11
19/11/2012,11,5,0,1,1,2,0.36,0.3485,1,38
19/11/2012,11,6,0,1,1,2,0.36,0.3333,3,128
19/11/2012,11,7,0,1,1,2,0.36,0.3333,5,381
19/11/2012,11,8,0,1,1,2,0.36,0.3333,13,650
19/11/2012,11,9,0,1,1,2,0.36,0.3333,18,260
19/11/2012,11,10,0,1,1,2,0.36,0.3333,33,106
19/11/2012,11,11,0,1,1,2,0.38,0.3939,33,164
19/11/2012,11,12,0,1,1,2,0.4,0.4091,35,207
19/11/2012,11,13,0,1,1,1,0.44,0.4394,46,205
19/11/2012,11,14,0,1,1,1,0.44,0.4394,47,170
19/11/2012,11,15,0,1,1,1,0.44,0.4394,44,213
19/11/2012,11,16,0,1,1,1,0.42,0.4242,55,325
19/11/2012,11,17,0,1,1,2,0.42,0.4242,33,586
19/11/2012,11,18,0,1,1,2,0.4,0.4091,21,559
19/11/2012,11,19,0,1,1,2,0.4,0.4091,25,381
19/11/2012,11,20,0,1,1,2,0.38,0.3939,7,252
19/11/2012,11,21,0,1,1,2,0.38,0.3939,15,188
19/11/2012,11,22,0,1,1,1,0.34,0.3485,7,106
19/11/2012,11,23,0,1,1,1,0.34,0.3485,2,72
20/11/2012,11,0,0,2,1,1,0.32,0.3333,3,26
20/11/2012,11,1,0,2,1,1,0.34,0.3485,3,10
20/11/2012,11,2,0,2,1,2,0.32,0.3333,0,5
20/11/2012,11,3,0,2,1,2,0.34,0.3485,0,2
20/11/2012,11,4,0,2,1,2,0.34,0.3333,0,6
20/11/2012,11,5,0,2,1,2,0.34,0.3333,2,32
20/11/2012,11,6,0,2,1,2,0.34,0.3333,2,146
20/11/2012,11,7,0,2,1,1,0.32,0.3333,7,411
20/11/2012,11,8,0,2,1,1,0.34,0.3333,16,649
20/11/2012,11,9,0,2,1,2,0.36,0.3788,28,298
20/11/2012,11,10,0,2,1,2,0.4,0.4091,32,144
20/11/2012,11,11,0,2,1,2,0.42,0.4242,45,160
20/11/2012,11,12,0,2,1,2,0.42,0.4242,70,243
20/11/2012,11,13,0,2,1,2,0.44,0.4394,49,218
20/11/2012,11,14,0,2,1,2,0.44,0.4394,47,177
20/11/2012,11,15,0,2,1,2,0.46,0.4545,61,226
20/11/2012,11,16,0,2,1,2,0.42,0.4242,60,335
20/11/2012,11,17,0,2,1,2,0.4,0.4091,37,553
20/11/2012,11,18,0,2,1,2,0.4,0.4091,16,534
20/11/2012,11,19,0,2,1,2,0.4,0.4091,23,361
20/11/2012,11,20,0,2,1,2,0.38,0.3939,11,224
20/11/2012,11,21,0,2,1,1,0.36,0.3788,14,143
20/11/2012,11,22,0,2,1,1,0.36,0.3788,7,115
20/11/2012,11,23,0,2,1,1,0.32,0.3333,1,82
21/11/2012,11,0,0,3,1,1,0.34,0.3636,1,25
21/11/2012,11,1,0,3,1,1,0.32,0.3333,1,13
21/11/2012,11,2,0,3,1,1,0.28,0.2879,2,6
21/11/2012,11,3,0,3,1,1,0.28,0.2879,0,2
21/11/2012,11,4,0,3,1,1,0.28,0.2879,0,10
21/11/2012,11,5,0,3,1,1,0.28,0.2879,1,28
21/11/2012,11,6,0,3,1,1,0.28,0.303,2,99
21/11/2012,11,7,0,3,1,1,0.26,0.2879,11,262
21/11/2012,11,8,0,3,1,2,0.28,0.303,12,539
21/11/2012,11,9,0,3,1,1,0.32,0.3333,45,320
21/11/2012,11,10,0,3,1,1,0.36,0.3788,22,150
21/11/2012,11,11,0,3,1,1,0.4,0.4091,43,198
21/11/2012,11,12,0,3,1,1,0.44,0.4394,74,270
21/11/2012,11,13,0,3,1,1,0.44,0.4394,70,295
21/11/2012,11,14,0,3,1,1,0.46,0.4545,84,329
21/11/2012,11,15,0,3,1,1,0.46,0.4545,68,381
21/11/2012,11,16,0,3,1,1,0.44,0.4394,59,410
21/11/2012,11,17,0,3,1,1,0.4,0.4091,41,333
21/11/2012,11,18,0,3,1,1,0.42,0.4242,24,287
21/11/2012,11,19,0,3,1,1,0.38,0.3939,23,220
21/11/2012,11,20,0,3,1,1,0.34,0.3485,11,125
21/11/2012,11,21,0,3,1,1,0.36,0.3788,8,97
21/11/2012,11,22,0,3,1,1,0.34,0.3636,6,82
21/11/2012,11,23,0,3,1,1,0.32,0.3485,7,50
22/11/2012,11,0,1,4,0,1,0.32,0.3333,3,43
22/11/2012,11,1,1,4,0,1,0.28,0.303,5,37
22/11/2012,11,2,1,4,0,1,0.24,0.2576,3,15
22/11/2012,11,3,1,4,0,1,0.24,0.2576,0,6
22/11/2012,11,4,1,4,0,1,0.22,0.2273,1,2
22/11/2012,11,5,1,4,0,1,0.24,0.2576,2,6
22/11/2012,11,6,1,4,0,1,0.26,0.2727,2,15
22/11/2012,11,7,1,4,0,1,0.22,0.2273,7,49
22/11/2012,11,8,1,4,0,1,0.24,0.2424,20,77
22/11/2012,11,9,1,4,0,1,0.3,0.3333,25,94
22/11/2012,11,10,1,4,0,1,0.36,0.3636,65,154
22/11/2012,11,11,1,4,0,1,0.42,0.4242,89,143
22/11/2012,11,12,1,4,0,1,0.44,0.4394,117,145
22/11/2012,11,13,1,4,0,1,0.46,0.4545,125,144
22/11/2012,11,14,1,4,0,1,0.48,0.4697,125,95
22/11/2012,11,15,1,4,0,1,0.48,0.4697,132,96
22/11/2012,11,16,1,4,0,1,0.46,0.4545,101,81
22/11/2012,11,17,1,4,0,1,0.44,0.4394,66,43
22/11/2012,11,18,1,4,0,1,0.4,0.4091,16,54
22/11/2012,11,19,1,4,0,1,0.36,0.3788,13,31
22/11/2012,11,20,1,4,0,1,0.34,0.3636,15,37
22/11/2012,11,21,1,4,0,1,0.34,0.3485,7,39
22/11/2012,11,22,1,4,0,1,0.32,0.3485,8,36
22/11/2012,11,23,1,4,0,1,0.3,0.3333,8,28
23/11/2012,11,0,0,5,1,1,0.28,0.3182,0,32
23/11/2012,11,1,0,5,1,1,0.28,0.303,2,11
23/11/2012,11,2,0,5,1,1,0.26,0.2879,1,4
23/11/2012,11,3,0,5,1,1,0.26,0.303,1,0
23/11/2012,11,4,0,5,1,1,0.24,0.2576,1,3
23/11/2012,11,5,0,5,1,1,0.24,0.2879,0,10
23/11/2012,11,6,0,5,1,1,0.24,0.2879,0,20
23/11/2012,11,7,0,5,1,1,0.24,0.2879,5,72
23/11/2012,11,8,0,5,1,1,0.24,0.2576,11,83
23/11/2012,11,9,0,5,1,1,0.28,0.2879,32,80
23/11/2012,11,10,0,5,1,1,0.34,0.3333,87,114
23/11/2012,11,11,0,5,1,1,0.4,0.4091,121,130
23/11/2012,11,12,0,5,1,1,0.44,0.4394,186,193
23/11/2012,11,13,0,5,1,1,0.46,0.4545,224,200
23/11/2012,11,14,0,5,1,1,0.5,0.4848,240,195
23/11/2012,11,15,0,5,1,1,0.48,0.4697,233,214
23/11/2012,11,16,0,5,1,2,0.48,0.4697,158,199
23/11/2012,11,17,0,5,1,2,0.48,0.4697,117,183
23/11/2012,11,18,0,5,1,2,0.46,0.4545,50,158
23/11/2012,11,19,0,5,1,2,0.46,0.4545,33,121
23/11/2012,11,20,0,5,1,1,0.46,0.4545,42,100
23/11/2012,11,21,0,5,1,1,0.46,0.4545,23,75
23/11/2012,11,22,0,5,1,1,0.44,0.4394,16,63
23/11/2012,11,23,0,5,1,1,0.42,0.4242,20,47
24/11/2012,11,0,0,6,0,1,0.4,0.4091,9,33
24/11/2012,11,1,0,6,0,1,0.34,0.2879,1,19
24/11/2012,11,2,0,6,0,1,0.32,0.2727,10,22
24/11/2012,11,3,0,6,0,1,0.28,0.2576,6,5
24/11/2012,11,4,0,6,0,1,0.26,0.2121,1,2
24/11/2012,11,5,0,6,0,1,0.26,0.2273,1,2
24/11/2012,11,6,0,6,0,1,0.24,0.2121,1,9
24/11/2012,11,7,0,6,0,2,0.26,0.2273,4,21
24/11/2012,11,8,0,6,0,2,0.26,0.2121,7,55
24/11/2012,11,9,0,6,0,2,0.26,0.2121,26,96
24/11/2012,11,10,0,6,0,2,0.26,0.2273,46,96
24/11/2012,11,11,0,6,0,2,0.28,0.2576,55,131
24/11/2012,11,12,0,6,0,2,0.3,0.2576,53,146
24/11/2012,11,13,0,6,0,1,0.32,0.303,64,161
24/11/2012,11,14,0,6,0,1,0.32,0.2879,58,149
24/11/2012,11,15,0,6,0,1,0.3,0.2727,59,139
24/11/2012,11,16,0,6,0,1,0.28,0.2424,43,127
24/11/2012,11,17,0,6,0,1,0.26,0.2273,29,97
24/11/2012,11,18,0,6,0,1,0.26,0.2273,22,123
24/11/2012,11,19,0,6,0,1,0.26,0.2424,9,74
24/11/2012,11,20,0,6,0,1,0.24,0.2121,3,55
24/11/2012,11,21,0,6,0,1,0.24,0.2273,9,66
24/11/2012,11,22,0,6,0,1,0.24,0.2273,7,69
24/11/2012,11,23,0,6,0,1,0.24,0.2273,9,48
25/11/2012,11,0,0,0,0,1,0.22,0.2121,3,31
25/11/2012,11,1,0,0,0,1,0.22,0.2273,4,32
25/11/2012,11,2,0,0,0,1,0.22,0.197,1,27
25/11/2012,11,3,0,0,0,1,0.22,0.2727,0,8
25/11/2012,11,4,0,0,0,1,0.22,0.2727,1,1
25/11/2012,11,5,0,0,0,2,0.22,0.2273,0,3
25/11/2012,11,6,0,0,0,2,0.22,0.2424,1,10
25/11/2012,11,7,0,0,0,2,0.22,0.2424,2,19
25/11/2012,11,8,0,0,0,2,0.22,0.2273,2,32
25/11/2012,11,9,0,0,0,2,0.24,0.2273,13,83
25/11/2012,11,10,0,0,0,1,0.24,0.2273,15,124
25/11/2012,11,11,0,0,0,2,0.26,0.2576,49,155
25/11/2012,11,12,0,0,0,2,0.26,0.2576,37,165
25/11/2012,11,13,0,0,0,2,0.26,0.2576,37,158
25/11/2012,11,14,0,0,0,2,0.3,0.2879,33,170
25/11/2012,11,15,0,0,0,1,0.3,0.2879,36,209
25/11/2012,11,16,0,0,0,1,0.3,0.2879,25,203
25/11/2012,11,17,0,0,0,1,0.28,0.2727,11,170
25/11/2012,11,18,0,0,0,1,0.26,0.2576,9,132
25/11/2012,11,19,0,0,0,1,0.26,0.303,13,114
25/11/2012,11,20,0,0,0,1,0.24,0.2879,9,110
25/11/2012,11,21,0,0,0,1,0.26,0.303,4,60
25/11/2012,11,22,0,0,0,1,0.24,0.2879,3,59
25/11/2012,11,23,0,0,0,1,0.22,0.2576,1,40
26/11/2012,11,0,0,1,1,1,0.22,0.2727,4,19
26/11/2012,11,1,0,1,1,1,0.2,0.2576,1,9
26/11/2012,11,2,0,1,1,1,0.2,0.2576,0,5
26/11/2012,11,3,0,1,1,1,0.2,0.2576,1,4
26/11/2012,11,4,0,1,1,1,0.22,0.2727,0,10
26/11/2012,11,5,0,1,1,1,0.22,0.2273,0,41
26/11/2012,11,6,0,1,1,1,0.22,0.2727,1,123
26/11/2012,11,7,0,1,1,1,0.24,0.2879,2,363
26/11/2012,11,8,0,1,1,1,0.24,0.2879,9,629
26/11/2012,11,9,0,1,1,1,0.28,0.303,10,276
26/11/2012,11,10,0,1,1,1,0.32,0.3485,20,127
26/11/2012,11,11,0,1,1,1,0.4,0.4091,18,112
26/11/2012,11,12,0,1,1,1,0.42,0.4242,22,188
26/11/2012,11,13,0,1,1,1,0.42,0.4242,20,197
26/11/2012,11,14,0,1,1,1,0.42,0.4242,51,177
26/11/2012,11,15,0,1,1,1,0.42,0.4242,49,181
26/11/2012,11,16,0,1,1,1,0.44,0.4394,49,297
26/11/2012,11,17,0,1,1,1,0.42,0.4242,13,540
26/11/2012,11,18,0,1,1,1,0.36,0.3485,19,502
26/11/2012,11,19,0,1,1,1,0.34,0.3636,16,355
26/11/2012,11,20,0,1,1,1,0.34,0.3636,12,265
26/11/2012,11,21,0,1,1,1,0.34,0.3636,9,172
26/11/2012,11,22,0,1,1,1,0.32,0.3485,3,101
26/11/2012,11,23,0,1,1,2,0.32,0.3333,8,57
27/11/2012,11,0,0,2,1,2,0.32,0.3333,2,24
27/11/2012,11,1,0,2,1,2,0.32,0.3333,0,6
27/11/2012,11,2,0,2,1,2,0.32,0.3182,0,5
27/11/2012,11,3,0,2,1,3,0.32,0.3333,1,3
27/11/2012,11,4,0,2,1,3,0.3,0.2879,0,5
27/11/2012,11,5,0,2,1,2,0.3,0.2879,0,31
27/11/2012,11,6,0,2,1,2,0.3,0.303,3,97
27/11/2012,11,7,0,2,1,3,0.3,0.303,4,289
27/11/2012,11,8,0,2,1,3,0.32,0.3182,6,494
27/11/2012,11,9,0,2,1,2,0.32,0.3333,11,257
27/11/2012,11,10,0,2,1,3,0.32,0.3182,5,52
27/11/2012,11,11,0,2,1,3,0.3,0.2727,6,59
27/11/2012,11,12,0,2,1,3,0.28,0.2576,6,70
27/11/2012,11,13,0,2,1,3,0.28,0.2727,4,73
27/11/2012,11,14,0,2,1,3,0.28,0.2576,8,86
27/11/2012,11,15,0,2,1,2,0.3,0.2727,9,146
27/11/2012,11,16,0,2,1,2,0.3,0.2727,5,252
27/11/2012,11,17,0,2,1,2,0.3,0.2727,13,514
27/11/2012,11,18,0,2,1,1,0.26,0.2273,13,469
27/11/2012,11,19,0,2,1,1,0.26,0.2576,12,338
27/11/2012,11,20,0,2,1,1,0.26,0.2273,4,228
27/11/2012,11,21,0,2,1,1,0.24,0.2121,6,179
27/11/2012,11,22,0,2,1,1,0.24,0.2424,2,95
27/11/2012,11,23,0,2,1,2,0.26,0.2424,3,64
28/11/2012,11,0,0,3,1,2,0.26,0.2424,1,22
28/11/2012,11,1,0,3,1,2,0.26,0.2576,0,12
28/11/2012,11,2,0,3,1,2,0.26,0.2576,0,1
28/11/2012,11,3,0,3,1,2,0.26,0.2576,0,3
28/11/2012,11,4,0,3,1,2,0.26,0.2576,0,4
28/11/2012,11,5,0,3,1,2,0.26,0.2727,0,39
28/11/2012,11,6,0,3,1,2,0.26,0.2576,4,132
28/11/2012,11,7,0,3,1,2,0.26,0.2576,6,403
28/11/2012,11,8,0,3,1,1,0.24,0.2121,9,683
28/11/2012,11,9,0,3,1,1,0.28,0.2727,13,309
28/11/2012,11,10,0,3,1,1,0.3,0.3182,17,144
28/11/2012,11,11,0,3,1,1,0.32,0.3182,19,127
28/11/2012,11,12,0,3,1,1,0.34,0.303,19,189
28/11/2012,11,13,0,3,1,1,0.34,0.3333,21,193
28/11/2012,11,14,0,3,1,1,0.36,0.3333,15,161
28/11/2012,11,15,0,3,1,1,0.36,0.3333,7,172
28/11/2012,11,16,0,3,1,1,0.36,0.3333,9,316
28/11/2012,11,17,0,3,1,1,0.34,0.3333,17,546
28/11/2012,11,18,0,3,1,1,0.32,0.303,12,530
28/11/2012,11,19,0,3,1,1,0.32,0.3182,9,378
28/11/2012,11,20,0,3,1,1,0.32,0.3333,5,258
28/11/2012,11,21,0,3,1,1,0.3,0.303,4,219
28/11/2012,11,22,0,3,1,1,0.28,0.2727,6,148
28/11/2012,11,23,0,3,1,1,0.26,0.2727,5,73
29/11/2012,11,0,0,4,1,1,0.24,0.2576,4,25
29/11/2012,11,1,0,4,1,1,0.22,0.2576,1,15
29/11/2012,11,2,0,4,1,1,0.22,0.2727,1,6
29/11/2012,11,4,0,4,1,1,0.2,0.2273,0,7
29/11/2012,11,5,0,4,1,1,0.2,0.2576,0,42
29/11/2012,11,6,0,4,1,1,0.22,0.2727,1,120
29/11/2012,11,7,0,4,1,1,0.2,0.2576,8,354
29/11/2012,11,8,0,4,1,1,0.2,0.2273,15,664
29/11/2012,11,9,0,4,1,1,0.24,0.2879,13,286
29/11/2012,11,10,0,4,1,1,0.28,0.303,25,153
29/11/2012,11,11,0,4,1,1,0.36,0.3485,13,150
29/11/2012,11,12,0,4,1,1,0.36,0.3485,11,225
29/11/2012,11,13,0,4,1,1,0.38,0.3939,15,209
29/11/2012,11,14,0,4,1,1,0.36,0.3485,13,174
29/11/2012,11,15,0,4,1,1,0.36,0.3333,19,201
29/11/2012,11,16,0,4,1,1,0.36,0.3485,24,346
29/11/2012,11,17,0,4,1,1,0.34,0.3333,17,544
29/11/2012,11,18,0,4,1,1,0.32,0.3182,17,520
29/11/2012,11,19,0,4,1,1,0.3,0.2879,18,326
29/11/2012,11,20,0,4,1,1,0.3,0.303,11,241
29/11/2012,11,21,0,4,1,1,0.26,0.2727,7,201
29/11/2012,11,22,0,4,1,1,0.26,0.2879,4,147
29/11/2012,11,23,0,4,1,1,0.28,0.3182,6,124
30/11/2012,11,0,0,5,1,1,0.26,0.2576,4,48
30/11/2012,11,1,0,5,1,1,0.24,0.2576,2,17
30/11/2012,11,2,0,5,1,1,0.24,0.2879,2,10
30/11/2012,11,3,0,5,1,1,0.24,0.2879,0,4
30/11/2012,11,4,0,5,1,1,0.22,0.2727,0,3
30/11/2012,11,5,0,5,1,1,0.2,0.2576,1,39
30/11/2012,11,6,0,5,1,1,0.2,0.2576,2,104
30/11/2012,11,7,0,5,1,1,0.22,0.2727,6,346
30/11/2012,11,8,0,5,1,2,0.22,0.2576,20,709
30/11/2012,11,9,0,5,1,1,0.24,0.2576,17,313
30/11/2012,11,10,0,5,1,2,0.3,0.3333,10,159
30/11/2012,11,11,0,5,1,2,0.34,0.3485,31,170
30/11/2012,11,12,0,5,1,2,0.38,0.3939,25,243
30/11/2012,11,13,0,5,1,2,0.4,0.4091,21,241
30/11/2012,11,14,0,5,1,2,0.4,0.4091,26,225
30/11/2012,11,15,0,5,1,2,0.42,0.4242,34,262
30/11/2012,11,16,0,5,1,1,0.4,0.4091,37,368
30/11/2012,11,17,0,5,1,1,0.36,0.3485,31,551
30/11/2012,11,18,0,5,1,2,0.34,0.3636,20,489
30/11/2012,11,19,0,5,1,1,0.32,0.3485,18,359
30/11/2012,11,20,0,5,1,1,0.32,0.3485,12,233
30/11/2012,11,21,0,5,1,1,0.3,0.3182,14,169
30/11/2012,11,22,0,5,1,1,0.3,0.3333,18,145
30/11/2012,11,23,0,5,1,2,0.3,0.3182,11,99
1/12/2012,12,0,0,6,0,1,0.26,0.303,9,99
1/12/2012,12,1,0,6,0,1,0.26,0.303,5,64
1/12/2012,12,2,0,6,0,2,0.26,0.303,3,47
1/12/2012,12,3,0,6,0,2,0.26,0.2727,1,14
1/12/2012,12,4,0,6,0,1,0.26,0.2879,0,5
1/12/2012,12,5,0,6,0,1,0.24,0.2576,1,12
1/12/2012,12,6,0,6,0,1,0.24,0.2424,7,20
1/12/2012,12,7,0,6,0,2,0.24,0.2424,7,56
1/12/2012,12,8,0,6,0,2,0.24,0.2424,11,133
1/12/2012,12,9,0,6,0,2,0.26,0.2424,34,159
1/12/2012,12,10,0,6,0,2,0.28,0.2727,45,211
1/12/2012,12,11,0,6,0,2,0.32,0.3333,74,318
1/12/2012,12,12,0,6,0,2,0.32,0.3333,119,327
1/12/2012,12,13,0,6,0,2,0.34,0.3636,123,386
1/12/2012,12,14,0,6,0,2,0.36,0.3788,110,369
1/12/2012,12,15,0,6,0,2,0.4,0.4091,113,371
1/12/2012,12,16,0,6,0,2,0.38,0.3939,89,354
1/12/2012,12,17,0,6,0,2,0.34,0.3485,50,270
1/12/2012,12,18,0,6,0,2,0.34,0.3636,42,255
1/12/2012,12,19,0,6,0,2,0.32,0.3485,30,219
1/12/2012,12,20,0,6,0,1,0.32,0.3485,28,170
1/12/2012,12,21,0,6,0,2,0.3,0.3333,23,135
1/12/2012,12,22,0,6,0,2,0.3,0.3333,17,130
1/12/2012,12,23,0,6,0,2,0.32,0.3485,10,116
2/12/2012,12,0,0,0,0,2,0.3,0.3182,9,108
2/12/2012,12,1,0,0,0,2,0.3,0.3182,10,84
2/12/2012,12,2,0,0,0,2,0.3,0.3333,2,72
2/12/2012,12,3,0,0,0,2,0.26,0.303,4,21
2/12/2012,12,4,0,0,0,2,0.26,0.303,1,6
2/12/2012,12,5,0,0,0,2,0.26,0.303,1,7
2/12/2012,12,6,0,0,0,2,0.24,0.2424,1,15
2/12/2012,12,7,0,0,0,2,0.24,0.2424,5,26
2/12/2012,12,8,0,0,0,2,0.26,0.2879,12,81
2/12/2012,12,9,0,0,0,2,0.28,0.2727,37,135
2/12/2012,12,10,0,0,0,2,0.3,0.3333,63,230
2/12/2012,12,11,0,0,0,2,0.32,0.3182,81,274
2/12/2012,12,12,0,0,0,2,0.34,0.3333,111,409
2/12/2012,12,13,0,0,0,1,0.4,0.4091,84,347
2/12/2012,12,14,0,0,0,1,0.44,0.4394,142,331
2/12/2012,12,15,0,0,0,1,0.44,0.4394,106,311
2/12/2012,12,16,0,0,0,2,0.44,0.4394,85,358
2/12/2012,12,17,0,0,0,3,0.4,0.4091,59,244
2/12/2012,12,18,0,0,0,2,0.44,0.4394,25,178
2/12/2012,12,19,0,0,0,2,0.4,0.4091,16,158
2/12/2012,12,20,0,0,0,2,0.42,0.4242,12,142
2/12/2012,12,21,0,0,0,2,0.44,0.4394,8,91
2/12/2012,12,22,0,0,0,2,0.44,0.4394,11,85
2/12/2012,12,23,0,0,0,2,0.42,0.4242,7,44
3/12/2012,12,0,0,1,1,2,0.42,0.4242,3,18
3/12/2012,12,1,0,1,1,1,0.4,0.4091,2,11
3/12/2012,12,2,0,1,1,1,0.42,0.4242,1,9
3/12/2012,12,3,0,1,1,1,0.38,0.3939,2,6
3/12/2012,12,4,0,1,1,1,0.36,0.3788,1,4
3/12/2012,12,5,0,1,1,1,0.34,0.3485,0,38
3/12/2012,12,6,0,1,1,1,0.36,0.3788,2,136
3/12/2012,12,7,0,1,1,2,0.34,0.3636,9,387
3/12/2012,12,8,0,1,1,1,0.36,0.3788,19,712
3/12/2012,12,9,0,1,1,1,0.4,0.4091,19,289
3/12/2012,12,10,0,1,1,1,0.44,0.4394,31,105
3/12/2012,12,11,0,1,1,1,0.48,0.4697,51,182
3/12/2012,12,12,0,1,1,1,0.52,0.5,40,228
3/12/2012,12,13,0,1,1,1,0.58,0.5455,81,240
3/12/2012,12,14,0,1,1,1,0.6,0.6212,51,209
3/12/2012,12,15,0,1,1,1,0.6,0.6212,58,210
3/12/2012,12,16,0,1,1,1,0.6,0.6212,45,397
3/12/2012,12,17,0,1,1,1,0.52,0.5,43,665
3/12/2012,12,18,0,1,1,1,0.5,0.4848,26,666
3/12/2012,12,19,0,1,1,1,0.5,0.4848,27,444
3/12/2012,12,20,0,1,1,2,0.46,0.4545,16,284
3/12/2012,12,21,0,1,1,1,0.44,0.4394,14,207
3/12/2012,12,22,0,1,1,1,0.42,0.4242,5,139
3/12/2012,12,23,0,1,1,1,0.42,0.4242,9,93
4/12/2012,12,0,0,2,1,1,0.42,0.4242,6,49
4/12/2012,12,1,0,2,1,1,0.42,0.4242,3,22
4/12/2012,12,2,0,2,1,1,0.42,0.4242,3,5
4/12/2012,12,3,0,2,1,2,0.4,0.4091,1,3
4/12/2012,12,4,0,2,1,2,0.4,0.4091,0,7
4/12/2012,12,5,0,2,1,2,0.44,0.4394,1,45
4/12/2012,12,6,0,2,1,2,0.36,0.3788,3,150
4/12/2012,12,7,0,2,1,1,0.42,0.4242,7,495
4/12/2012,12,8,0,2,1,2,0.44,0.4394,21,700
4/12/2012,12,9,0,2,1,1,0.46,0.4545,19,317
4/12/2012,12,10,0,2,1,1,0.46,0.4545,26,130
4/12/2012,12,11,0,2,1,1,0.48,0.4697,24,183
4/12/2012,12,12,0,2,1,1,0.52,0.5,39,273
4/12/2012,12,13,0,2,1,2,0.54,0.5152,39,233
4/12/2012,12,14,0,2,1,2,0.58,0.5455,39,231
4/12/2012,12,15,0,2,1,2,0.6,0.6212,56,244
4/12/2012,12,16,0,2,1,1,0.58,0.5455,44,391
4/12/2012,12,17,0,2,1,1,0.52,0.5,43,700
4/12/2012,12,18,0,2,1,1,0.5,0.4848,38,693
4/12/2012,12,19,0,2,1,1,0.48,0.4697,46,414
4/12/2012,12,20,0,2,1,2,0.5,0.4848,34,272
4/12/2012,12,21,0,2,1,2,0.5,0.4848,28,252
4/12/2012,12,22,0,2,1,2,0.5,0.4848,26,155
4/12/2012,12,23,0,2,1,1,0.48,0.4697,5,91
5/12/2012,12,0,0,3,1,1,0.5,0.4848,6,31
5/12/2012,12,1,0,3,1,1,0.52,0.5,0,11
5/12/2012,12,2,0,3,1,1,0.46,0.4545,2,7
5/12/2012,12,3,0,3,1,1,0.48,0.4697,0,7
5/12/2012,12,4,0,3,1,1,0.5,0.4848,1,9
5/12/2012,12,5,0,3,1,1,0.5,0.4848,1,48
5/12/2012,12,6,0,3,1,3,0.48,0.4697,5,119
5/12/2012,12,7,0,3,1,3,0.46,0.4545,9,389
5/12/2012,12,8,0,3,1,2,0.44,0.4394,22,737
5/12/2012,12,9,0,3,1,2,0.44,0.4394,26,362
5/12/2012,12,10,0,3,1,2,0.44,0.4394,14,127
5/12/2012,12,11,0,3,1,1,0.44,0.4394,11,161
5/12/2012,12,12,0,3,1,1,0.44,0.4394,24,208
5/12/2012,12,13,0,3,1,1,0.46,0.4545,14,200
5/12/2012,12,14,0,3,1,1,0.48,0.4697,39,179
5/12/2012,12,15,0,3,1,1,0.48,0.4697,20,265
5/12/2012,12,16,0,3,1,1,0.46,0.4545,23,354
5/12/2012,12,17,0,3,1,1,0.44,0.4394,29,576
5/12/2012,12,18,0,3,1,1,0.42,0.4242,29,580
5/12/2012,12,19,0,3,1,1,0.38,0.3939,14,400
5/12/2012,12,20,0,3,1,1,0.34,0.303,19,274
5/12/2012,12,21,0,3,1,1,0.34,0.303,14,184
5/12/2012,12,22,0,3,1,1,0.32,0.2879,4,101
5/12/2012,12,23,0,3,1,1,0.3,0.2727,5,69
6/12/2012,12,0,0,4,1,1,0.26,0.2424,1,43
6/12/2012,12,1,0,4,1,1,0.26,0.2424,0,16
6/12/2012,12,2,0,4,1,1,0.24,0.2121,0,9
6/12/2012,12,3,0,4,1,1,0.22,0.2273,0,2
6/12/2012,12,4,0,4,1,1,0.22,0.2121,1,8
6/12/2012,12,5,0,4,1,1,0.22,0.2121,0,32
6/12/2012,12,6,0,4,1,1,0.22,0.2121,2,122
6/12/2012,12,7,0,4,1,1,0.22,0.2121,8,381
6/12/2012,12,8,0,4,1,1,0.22,0.2121,13,646
